loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.3014075655937195,0.856,1734200085,,False,1,d753b604,2024-12-14_18-14-45,0.4856419563293457,0.4856419563293457,87381,UNKNOWN,127.0.0.1,0.4856419563293457,1
0.08840328767895698,0.964,1734200085,,False,2,d753b604,2024-12-14_18-14-45,0.016267061233520508,0.5019090175628662,87381,UNKNOWN,127.0.0.1,0.5019090175628662,2
0.05399473860859871,0.974,1734200085,,False,3,d753b604,2024-12-14_18-14-45,0.014536857604980469,0.5164458751678467,87381,UNKNOWN,127.0.0.1,0.5164458751678467,3
0.05791089823190123,0.977,1734200085,,True,4,d753b604,2024-12-14_18-14-45,0.01328730583190918,0.5297331809997559,87381,UNKNOWN,127.0.0.1,0.5297331809997559,4
