,ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,ptl/model_params,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/layer_1_size,config/layer_2_size,config/layer_3_size,config/dropout,config/batch_size,config/learning_rate,logdir
0,0.43055108189582825,0.8666666746139526,0.274700790643692,0.9185314178466797,28938.0,7,2296,1735858016,checkpoint_000007,True,True,8,e19e9a28,2025-01-02_22-46-56,2.471468210220337,28.40094804763794,1564169,gxp-l4-0,128.232.119.192,28.40094804763794,8,32,32,64,0.24720898866653443,64,0.00013057319763939724,e19e9a28
1,0.3297642171382904,0.8999999761581421,0.1628222018480301,0.9484747648239136,23258.0,7,1152,1735858046,checkpoint_000007,True,True,8,47998576,2025-01-02_22-47-26,1.7479150295257568,22.766160488128662,1578221,gxp-l4-0,128.232.119.192,22.766160488128662,8,16,64,128,0.1450962269678712,128,0.0032371117158987582,47998576
2,1.100333333015442,0.6000000238418579,0.897412896156311,0.680059552192688,15866.0009765625,5,864,1735858076,checkpoint_000005,True,True,6,72bad189,2025-01-02_22-47-56,1.9825341701507568,22.78350019454956,1592120,gxp-l4-0,128.232.119.192,22.78350019454956,6,16,32,64,0.2804679511114955,128,0.029616824351606008,72bad189
3,0.30165228247642517,0.9333333373069763,0.22858773171901703,0.9291409850120544,36842.0,0,287,1735858098,checkpoint_000000,True,True,1,b4d597eb,2025-01-02_22-48-18,14.677684307098389,14.677684307098389,1603032,gxp-l4-0,128.232.119.192,14.677684307098389,1,32,64,128,0.1774777926504612,64,0.0011921341264040464,b4d597eb
4,0.4904365837574005,0.8333333134651184,0.41890355944633484,0.8828446865081787,31690.001953125,0,287,1735858119,checkpoint_000000,True,True,1,dfbc05c0,2025-01-02_22-48-39,14.148141145706177,14.148141145706177,1606982,gxp-l4-0,128.232.119.192,14.148141145706177,1,32,32,128,0.17028112672269344,64,0.0002985943388379919,dfbc05c0
5,0.43027886748313904,0.8333333134651184,0.3689071834087372,0.9038938879966736,18458.0,5,864,1735858150,checkpoint_000005,True,True,6,2d69e419,2025-01-02_22-49-10,2.066627264022827,23.27860713005066,1610777,gxp-l4-0,128.232.119.192,23.27860713005066,6,16,64,64,0.2719784805551171,128,0.007852782426325342,2d69e419
6,2.024921178817749,0.1666666716337204,2.0461578369140625,0.2110615223646164,18618.0,0,144,1735858172,checkpoint_000000,True,True,1,4cef4ce5,2025-01-02_22-49-32,13.092237949371338,13.092237949371338,1622286,gxp-l4-0,128.232.119.192,13.092237949371338,1,16,32,128,0.10265948604792358,128,0.07148371279873034,4cef4ce5
7,0.14183832705020905,0.9666666388511658,0.23908451199531555,0.9262474775314331,32042.0,0,287,1735858193,checkpoint_000000,True,True,1,49ff61f2,2025-01-02_22-49-53,14.538790941238403,14.538790941238403,1625856,gxp-l4-0,128.232.119.192,14.538790941238403,1,32,64,64,0.20523421093821526,64,0.0027399959528765076,49ff61f2
8,0.6413025259971619,0.8333333134651184,0.4325181543827057,0.878410279750824,31690.001953125,0,144,1735858216,checkpoint_000000,True,True,1,abf31da0,2025-01-02_22-50-16,14.842761516571045,14.842761516571045,1629434,gxp-l4-0,128.232.119.192,14.842761516571045,1,32,32,128,0.25446640774607654,128,0.0007215618973042467,abf31da0
9,0.5532928705215454,0.8333333134651184,0.4905831813812256,0.8632330298423767,18458.0,0,287,1735858238,checkpoint_000000,True,True,1,9f6fb02f,2025-01-02_22-50-38,14.904780149459839,14.904780149459839,1633110,gxp-l4-0,128.232.119.192,14.904780149459839,1,16,64,64,0.1503047687932849,64,0.01778746967548461,9f6fb02f
10,0.784997284412384,0.7666666507720947,0.4301406741142273,0.8743570446968079,18618.0,0,287,1735858261,checkpoint_000000,True,True,1,de6faab5,2025-01-02_22-51-01,15.556488752365112,15.556488752365112,1637360,gxp-l4-0,128.232.119.192,15.556488752365112,1,16,32,128,0.2243324348703027,64,0.005170154805713314,de6faab5
11,0.9076939225196838,0.7333333492279053,0.6628296375274658,0.8399057984352112,32042.0,0,144,1735858303,checkpoint_000000,True,True,1,95932da9,2025-01-02_22-51-43,34.45538258552551,34.45538258552551,1641591,gxp-l4-0,128.232.119.192,34.45538258552551,1,32,64,64,0.121048166975379,128,0.0002073653529404355,95932da9
12,0.313798725605011,0.8999999761581421,0.23571355640888214,0.9292052984237671,23258.0,0,287,1735858339,checkpoint_000000,True,True,1,345f12dd,2025-01-02_22-52-19,30.54969620704651,30.54969620704651,1645350,gxp-l4-0,128.232.119.192,30.54969620704651,1,16,64,128,0.1,64,0.0026624569631948205,345f12dd
13,1.2523987293243408,0.699999988079071,0.3473621904850006,0.9036137461662292,23258.0,0,287,1735858382,checkpoint_000000,True,True,1,eea4a64a,2025-01-02_22-53-02,37.42276930809021,37.42276930809021,1648935,gxp-l4-0,128.232.119.192,37.42276930809021,1,16,64,128,0.2504097503381125,64,0.0025158754261756875,eea4a64a
14,0.8428782224655151,0.7333333492279053,0.4087322950363159,0.8842386603355408,23258.0,0,144,1735858425,checkpoint_000000,True,True,1,16a237d1,2025-01-02_22-53-45,37.54681468009949,37.54681468009949,1652559,gxp-l4-0,128.232.119.192,37.54681468009949,1,16,64,128,0.26398119006244947,128,0.0022648031038225423,16a237d1
