loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.3134667842388153,0.86,1734199953,,False,1,ee5386ce,2024-12-14_18-12-33,0.4575002193450928,0.4575002193450928,84430,UNKNOWN,127.0.0.1,0.4575002193450928,1
0.11162099818885327,0.95,1734199953,,True,2,ee5386ce,2024-12-14_18-12-33,0.016045093536376953,0.4735453128814697,84430,UNKNOWN,127.0.0.1,0.4735453128814697,2
