,ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,ptl/model_params,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/layer_1_size,config/layer_2_size,config/layer_3_size,config/dropout,config/batch_size,config/learning_rate,logdir
0,1.7812775373458862,0.46666666865348816,1.6412140130996704,0.3390560746192932,36842.0,7,2296,1735861839,checkpoint_000007,True,False,8,c39cae23,2025-01-02_23-50-39,2.532789945602417,29.847044467926025,2100465,gxp-l4-0,128.232.119.192,29.847044467926025,8,32,64,128,0.2536304116249084,64,0.037002391556222036,c39cae23
1,0.7560282945632935,0.7666666507720947,0.26133057475090027,0.9200149178504944,15866.0009765625,7,1152,1735861871,checkpoint_000007,True,False,8,ea2dda7a,2025-01-02_23-51-11,1.8440361022949219,23.75902009010315,2115705,gxp-l4-0,128.232.119.192,23.75902009010315,8,16,32,64,0.1532908020541072,128,0.0002471253475627696,ea2dda7a
2,0.19936665892601013,0.9333333373069763,0.22084008157253265,0.9292535185813904,23258.0,7,1152,1735861904,checkpoint_000007,True,False,8,7ef1e0b3,2025-01-02_23-51-44,1.7116475105285645,24.54241704940796,2130560,gxp-l4-0,128.232.119.192,24.54241704940796,8,16,64,128,0.22572090588510035,128,0.002314607584034259,7ef1e0b3
3,0.032645780593156815,1.0,0.1105538085103035,0.9685571789741516,28938.0,7,2296,1735861942,checkpoint_000007,True,False,8,2401a478,2025-01-02_23-52-22,2.511780261993408,29.23233962059021,2160879,gxp-l4-0,128.232.119.192,29.23233962059021,8,32,32,64,0.12539044450968503,64,0.004716009539106762,2401a478
4,2.1814215183258057,0.1666666716337204,2.0182783603668213,0.21116256713867188,32042.0,0,287,1735861961,checkpoint_000000,True,True,1,83f93f7a,2025-01-02_23-52-41,11.207617998123169,11.207617998123169,2174802,gxp-l4-0,128.232.119.192,11.207617998123169,1,32,64,64,0.1164584642276168,64,0.07213739199477166,83f93f7a
5,1.708700180053711,0.4333333373069763,1.5649820566177368,0.5304440259933472,18618.0,0,144,1735861978,checkpoint_000000,True,True,1,393017cc,2025-01-02_23-52-59,10.952767133712769,10.952767133712769,2178336,gxp-l4-0,128.232.119.192,10.952767133712769,1,16,32,128,0.21680551953613758,128,0.0001284291439724592,393017cc
6,0.438556969165802,0.9333333373069763,0.22506168484687805,0.93061763048172,18458.0,7,1152,1735862012,checkpoint_000007,True,False,8,358451c3,2025-01-02_23-53-32,1.9614918231964111,26.792115211486816,2181736,gxp-l4-0,128.232.119.192,26.792115211486816,8,16,64,64,0.18855200614780188,128,0.0012192206963874336,358451c3
7,0.4873059093952179,0.8999999761581421,0.3182274103164673,0.914930522441864,31690.001953125,0,287,1735862037,checkpoint_000000,True,True,1,cc0f4aa3,2025-01-02_23-53-58,14.680838346481323,14.680838346481323,2195751,gxp-l4-0,128.232.119.192,14.680838346481323,1,32,32,128,0.2889021102339029,64,0.008829305108314249,cc0f4aa3
8,0.21402443945407867,0.9333333373069763,0.27741241455078125,0.9095362424850464,32042.0,0,144,1735862060,checkpoint_000000,True,True,1,55b642b2,2025-01-02_23-54-20,13.299665689468384,13.299665689468384,2199117,gxp-l4-0,128.232.119.192,13.299665689468384,1,32,64,64,0.20211779829114673,128,0.00600255844549025,55b642b2
9,0.3690034747123718,0.8999999761581421,0.17433954775333405,0.946180522441864,18618.0,7,2296,1735862102,checkpoint_000007,True,False,8,928457d6,2025-01-02_23-55-02,3.0529277324676514,35.22981262207031,2202612,gxp-l4-0,128.232.119.192,35.22981262207031,8,16,32,128,0.10167919285595417,64,0.0019132827176422816,928457d6
10,0.8434826731681824,0.7333333492279053,0.5011488199234009,0.8701131939888,18458.0,0,287,1735862127,checkpoint_000000,True,True,1,776b6114,2025-01-02_23-55-27,15.855358600616455,15.855358600616455,2217267,gxp-l4-0,128.232.119.192,15.855358600616455,1,16,64,64,0.28045751359313725,64,0.00045974860858319827,776b6114
11,0.4298836290836334,0.8999999761581421,0.40494808554649353,0.8769221901893616,31690.001953125,0,144,1735862157,checkpoint_000000,True,True,1,d640a16b,2025-01-02_23-55-57,23.862236499786377,23.862236499786377,2220955,gxp-l4-0,128.232.119.192,23.862236499786377,1,32,32,128,0.18002806045114994,128,0.018848698994577404,d640a16b
12,0.10076575726270676,1.0,0.1979265958070755,0.9360739588737488,15866.0009765625,7,1152,1735862199,checkpoint_000007,True,False,8,f4eecb4d,2025-01-02_23-56-39,1.440730333328247,35.80048131942749,2225919,gxp-l4-0,128.232.119.192,35.80048131942749,8,16,32,64,0.1,128,0.000832681471132534,f4eecb4d
13,0.33882078528404236,0.8999999761581421,0.17191490530967712,0.9505208730697632,18618.0,7,1152,1735862240,checkpoint_000007,True,False,8,5691e9c7,2025-01-02_23-57-20,1.39552640914917,32.50249719619751,2239916,gxp-l4-0,128.232.119.192,32.50249719619751,8,16,32,128,0.13161929307345832,128,0.004366270626775628,5691e9c7
14,0.6699634194374084,0.800000011920929,0.6506596803665161,0.8273534178733826,36842.0,0,287,1735862273,checkpoint_000000,True,True,1,71f7cc0e,2025-01-02_23-57-53,24.826861143112183,24.826861143112183,2253813,gxp-l4-0,128.232.119.192,24.826861143112183,1,32,64,128,0.1,64,0.0001,71f7cc0e
