,ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,ptl/model_params,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/layer_1_size,config/layer_2_size,config/layer_3_size,config/dropout,config/batch_size,config/learning_rate,logdir
0,2.291682004928589,0.13333334028720856,2.300288677215576,0.1235739216208458,18458.0,3,576,1735639496,checkpoint_000003,True,False,4,c146e1f5,2024-12-31_10-04-56,1.5322542190551758,13.85881757736206,4160618,gxp-l4-0,128.232.119.192,13.85881757736206,4,16,64,64,0.16973360776901245,128,0.057260338681936265,c146e1f5
1,1.1613285541534424,0.5333333611488342,0.9533918499946594,0.6707819700241089,31690.001953125,3,1148,1735639521,checkpoint_000003,True,False,4,1ff8abc5,2024-12-31_10-05-21,2.5313937664031982,17.469441175460815,4168288,gxp-l4-0,128.232.119.192,17.469441175460815,4,32,32,128,0.26331523228436704,64,0.027833651464711874,1ff8abc5
2,0.37428057193756104,0.9333333373069763,0.20598271489143372,0.9454089403152466,32042.0,3,1148,1735639555,checkpoint_000003,True,False,4,19c8d029,2024-12-31_10-05-55,3.0299487113952637,25.30042552947998,4176826,gxp-l4-0,128.232.119.192,25.30042552947998,4,32,64,64,0.10606591105461122,64,0.012730587568785996,19c8d029
3,2.2420506477355957,0.10000000149011612,2.102339506149292,0.1872519999742508,18618.0,3,576,1735639583,checkpoint_000003,True,False,4,fc9a085f,2024-12-31_10-06-23,1.9551994800567627,17.205296277999878,4184833,gxp-l4-0,128.232.119.192,17.205296277999878,4,16,32,128,0.2121422033756971,128,0.09579049604469911,fc9a085f
4,2.053908109664917,0.20000000298023224,2.0062716007232666,0.2290426641702652,23258.0,3,576,1735639609,checkpoint_000003,True,False,4,defb90fe,2024-12-31_10-06-49,2.030998706817627,16.921895742416382,4192334,gxp-l4-0,128.232.119.192,16.921895742416382,4,16,64,128,0.24476995859295128,128,0.06277757955426351,defb90fe
5,1.2195740938186646,0.5666666626930237,1.1366190910339355,0.5824974775314331,28938.0,3,1148,1735639640,checkpoint_000003,True,False,4,d8e5b793,2024-12-31_10-07-20,2.8754074573516846,21.170209884643555,6705,gxp-l4-0,128.232.119.192,21.170209884643555,4,32,32,64,0.13830361422151327,64,0.04613374438872561,d8e5b793
6,0.7481542229652405,0.7666666507720947,0.3933120369911194,0.8950617909431458,36842.0,0,287,1735639661,checkpoint_000000,True,True,1,f81f5fd1,2024-12-31_10-07-41,12.068432331085205,12.068432331085205,14229,gxp-l4-0,128.232.119.192,12.068432331085205,1,32,64,128,0.2811030764132738,64,0.007408854183088989,f81f5fd1
7,2.0026955604553223,0.2666666805744171,2.0935657024383545,0.2024429738521576,15866.0009765625,3,576,1735639686,checkpoint_000003,True,False,4,14f84cbc,2024-12-31_10-08-06,2.0338516235351562,16.839375495910645,17768,gxp-l4-0,128.232.119.192,16.839375495910645,4,16,32,64,0.18712987229228017,128,0.07807537880511956,14f84cbc
8,2.295534610748291,0.06666667014360428,2.3037924766540527,0.1109825149178505,23258.0,0,287,1735639707,checkpoint_000000,True,True,1,259a0406,2024-12-31_10-08-27,11.879136085510254,11.879136085510254,25290,gxp-l4-0,128.232.119.192,11.879136085510254,1,16,64,128,0.12751029953360557,64,0.09072420874126257,259a0406
9,0.6093447804450989,0.800000011920929,0.5234015583992004,0.8700397610664368,28938.0,3,576,1735639731,checkpoint_000003,True,False,4,496f2bd4,2024-12-31_10-08-51,1.9361069202423096,17.134149074554443,28816,gxp-l4-0,128.232.119.192,17.134149074554443,4,32,32,64,0.23398436792194843,128,0.024028245272301137,496f2bd4
10,1.3244210481643677,0.6000000238418579,1.0569045543670654,0.6369668245315552,36842.0,0,144,1735639753,checkpoint_000000,True,True,1,7fe06d13,2024-12-31_10-09-13,11.872958421707153,11.872958421707153,36318,gxp-l4-0,128.232.119.192,11.872958421707153,1,32,64,128,0.19821606036275624,128,0.03526554989088327,7fe06d13
11,2.2008094787597656,0.06666667014360428,2.0907633304595947,0.18261317908763885,15866.0009765625,0,287,1735639779,checkpoint_000000,True,True,1,792de534,2024-12-31_10-09-39,18.737268209457397,18.737268209457397,39120,gxp-l4-0,128.232.119.192,18.737268209457397,1,16,32,64,0.2921817312017083,64,0.05608420281633735,792de534
12,1.6856632232666016,0.36666667461395264,1.627171277999878,0.6489335894584656,32042.0,0,144,1735639802,checkpoint_000000,True,True,1,36c340cc,2024-12-31_10-10-02,17.333052158355713,17.333052158355713,43382,gxp-l4-0,128.232.119.192,17.333052158355713,1,32,64,64,0.23372014178765046,128,0.0001,36c340cc
13,1.9232292175292969,0.36666667461395264,1.7772811651229858,0.625372052192688,28938.0,0,144,1735639827,checkpoint_000000,True,True,1,8a4d0ffe,2024-12-31_10-10-27,19.289988040924072,19.289988040924072,46906,gxp-l4-0,128.232.119.192,19.289988040924072,1,32,32,64,0.2196989026959117,128,0.0001,8a4d0ffe
14,0.6207011938095093,0.8333333134651184,0.3500733971595764,0.8978175520896912,32042.0,0,144,1735639856,checkpoint_000000,True,True,1,2bd293ad,2024-12-31_10-10-56,23.632882595062256,23.632882595062256,51662,gxp-l4-0,128.232.119.192,23.632882595062256,1,32,64,64,0.28075533519067597,128,0.016216092873471304,2bd293ad
