loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.32944333398342135,0.865,1734200442,,False,1,abcd4276,2024-12-14_18-20-42,0.5144979953765869,0.5144979953765869,95159,UNKNOWN,127.0.0.1,0.5144979953765869,1
0.08376223315298557,0.976,1734200442,,False,2,abcd4276,2024-12-14_18-20-42,0.011965036392211914,0.5264630317687988,95159,UNKNOWN,127.0.0.1,0.5264630317687988,2
0.03925257563963532,0.989,1734200442,,False,3,abcd4276,2024-12-14_18-20-42,0.010555744171142578,0.5370187759399414,95159,UNKNOWN,127.0.0.1,0.5370187759399414,3
0.027182231798768042,0.994,1734200442,,False,4,abcd4276,2024-12-14_18-20-42,0.01059103012084961,0.547609806060791,95159,UNKNOWN,127.0.0.1,0.547609806060791,4
0.01856628151424229,0.995,1734200442,,True,5,abcd4276,2024-12-14_18-20-42,0.010512828826904297,0.5581226348876953,95159,UNKNOWN,127.0.0.1,0.5581226348876953,5
