,ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,ptl/model_params,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/layer_1_size,config/layer_2_size,config/layer_3_size,config/dropout,config/batch_size,config/learning_rate,logdir
0,1.95927894115448,0.2321428507566452,2.014397621154785,0.20292969048023224,64010.0,3,688,1735363993,checkpoint_000003,True,False,4,578ea7c5,2024-12-28_05-33-13,3.7267160415649414,25.313746690750122,1356996,gxp-l4-0,128.232.119.192,25.313746690750122,4,64,64,128,0.11875398457050323,64,0.09152955726981163,578ea7c5
1,1.3032513856887817,0.75,0.5969853401184082,0.806640625,64938.00390625,3,688,1735364026,checkpoint_000003,True,False,4,7c93a4be,2024-12-28_05-33-46,3.194862127304077,25.113927125930786,1370113,gxp-l4-0,128.232.119.192,25.113927125930786,4,32,128,256,0.29956978615373375,64,0.014980164574366062,7c93a4be
2,1.296280026435852,0.375,1.1502538919448853,0.578906238079071,36842.0,3,1376,1735364062,checkpoint_000003,True,False,4,60ef1f7c,2024-12-28_05-34-22,3.9545443058013916,26.37772250175476,1383317,gxp-l4-0,128.232.119.192,26.37772250175476,4,32,64,128,0.15402689408510922,32,0.030405261258874088,60ef1f7c
3,2.06179141998291,0.20000000298023224,2.0303730964660645,0.20721153914928436,94154.0,3,344,1735364089,checkpoint_000003,True,False,4,7471fa42,2024-12-28_05-34-49,2.145568370819092,18.86139750480652,1395986,gxp-l4-0,128.232.119.192,18.86139750480652,4,64,128,256,0.22682420015335084,128,0.05073651700401679,7471fa42
4,2.1090285778045654,0.18333333730697632,2.032062530517578,0.20205830037593842,73610.0,3,344,1735364119,checkpoint_000003,True,False,4,882d7c54,2024-12-28_05-35-19,2.4858145713806152,21.06631565093994,1408588,gxp-l4-0,128.232.119.192,21.06631565093994,4,64,64,256,0.20025167651474474,128,0.07674500184040517,882d7c54
5,0.24654947221279144,0.9166666865348816,0.15581224858760834,0.950976550579071,47146.0,3,1376,1735364154,checkpoint_000003,True,False,4,7c6c9065,2024-12-28_05-35-54,4.001926898956299,26.62644648551941,1422357,gxp-l4-0,128.232.119.192,26.62644648551941,4,32,128,128,0.18056699577718974,32,0.003226021753810346,7c6c9065
6,1.7722355127334595,0.2083333283662796,1.4430791139602661,0.36699217557907104,46442.0,3,1376,1735364189,checkpoint_000003,True,False,4,10abfd41,2024-12-28_05-36-29,4.344576835632324,26.353082180023193,1435330,gxp-l4-0,128.232.119.192,26.353082180023193,4,32,64,256,0.27301252055913205,32,0.038946068456023934,10abfd41
7,1.994823932647705,0.23333333432674408,2.0125207901000977,0.20719650387763977,76362.0,3,344,1735364218,checkpoint_000003,True,False,4,c0730e80,2024-12-28_05-36-58,2.031852960586548,19.200392484664917,1447957,gxp-l4-0,128.232.119.192,19.200392484664917,4,64,128,128,0.14533376060426234,128,0.06873440889418125,c0730e80
8,1.9283584356307983,0.3571428656578064,1.3106162548065186,0.5085155963897705,73610.0,3,688,1735364252,checkpoint_000003,True,False,4,db308357,2024-12-28_05-37-32,3.769184112548828,25.04609990119934,1460552,gxp-l4-0,128.232.119.192,25.04609990119934,4,64,64,256,0.1993726145476103,64,0.0577987586115487,db308357
9,1.8758245706558228,0.25,1.5940771102905273,0.3231249749660492,47146.0,3,688,1735364280,checkpoint_000003,True,False,4,6cdb1ea3,2024-12-28_05-38-00,2.5295584201812744,19.976450443267822,1473164,gxp-l4-0,128.232.119.192,19.976450443267822,4,32,128,128,0.21894572097808124,64,0.0374431147065945,6cdb1ea3
10,0.37582916021347046,0.9166666865348816,0.28154900670051575,0.9259014129638672,46442.0,3,344,1735364306,checkpoint_000003,True,False,4,9555523b,2024-12-28_05-38-26,2.1023333072662354,17.24695372581482,1485745,gxp-l4-0,128.232.119.192,17.24695372581482,4,32,64,256,0.1266255984082818,128,0.020478614985849707,9555523b
11,2.291731834411621,0.125,2.3051822185516357,0.09980468451976776,76362.0,3,1376,1735364449,checkpoint_000003,True,False,4,5ebcaa8d,2024-12-28_05-40-49,5.386247873306274,131.0633270740509,1498348,gxp-l4-0,128.232.119.192,131.0633270740509,4,64,128,128,0.25422025062143805,32,0.0970036192423664,5ebcaa8d
12,0.3742547035217285,0.925000011920929,0.14673061668872833,0.9569411277770996,36842.0,3,344,1735364690,checkpoint_000003,True,False,4,ea0f14c3,2024-12-28_05-44-50,1.6697919368743896,93.8124132156372,1513003,gxp-l4-0,128.232.119.192,93.8124132156372,4,32,64,128,0.1,128,0.008495119138730698,ea0f14c3
13,0.11131218820810318,0.9666666388511658,0.14439180493354797,0.9558594226837158,47146.0,3,344,1735364908,checkpoint_000003,True,False,4,bdc9a38b,2024-12-28_05-48-28,1.5911989212036133,99.55852723121643,1526332,gxp-l4-0,128.232.119.192,99.55852723121643,4,32,128,128,0.1,128,0.009651422203208944,bdc9a38b
14,0.39380064606666565,0.875,0.2034928798675537,0.939648449420929,46442.0,3,1376,1735365166,checkpoint_000003,True,False,4,a900d82d,2024-12-28_05-52-46,3.447783946990967,131.81170964241028,1540582,gxp-l4-0,128.232.119.192,131.81170964241028,4,32,64,256,0.13840168130860633,32,0.007761844244975941,a900d82d
