loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.33117885899543764,0.867,1734200575,,False,1,2225daf3,2024-12-14_18-22-55,0.4669609069824219,0.4669609069824219,98358,UNKNOWN,127.0.0.1,0.4669609069824219,1
0.08194830037280917,0.977,1734200575,,False,2,2225daf3,2024-12-14_18-22-55,0.011768102645874023,0.4787290096282959,98358,UNKNOWN,127.0.0.1,0.4787290096282959,2
0.0466926813647151,0.983,1734200575,,False,3,2225daf3,2024-12-14_18-22-55,0.011552095413208008,0.4902811050415039,98358,UNKNOWN,127.0.0.1,0.4902811050415039,3
0.02716219164431095,0.993,1734200575,,False,4,2225daf3,2024-12-14_18-22-55,0.010917901992797852,0.5011990070343018,98358,UNKNOWN,127.0.0.1,0.5011990070343018,4
0.029027803972363472,0.991,1734200575,,True,5,2225daf3,2024-12-14_18-22-55,0.023545026779174805,0.5247440338134766,98358,UNKNOWN,127.0.0.1,0.5247440338134766,5
