,ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,ptl/model_params,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/layer_1_size,config/layer_2_size,config/layer_3_size,config/dropout,config/batch_size,config/learning_rate,logdir
0,2.0366694927215576,0.2083333283662796,2.0419275760650635,0.20242834091186523,47146.0,0,1719,1735315908,checkpoint_000000,True,True,1,fc0bd405,2024-12-28_00-11-48,39.95233178138733,39.95233178138733,6139,SidharrhsMBP234,127.0.0.1,39.95233178138733,1,32,128,128,0.28622932434082027,32,0.020060097368061542,fc0bd405
1,2.265080213546753,0.0833333358168602,2.224320888519287,0.16198575496673584,73610.0,0,860,1735315899,checkpoint_000000,True,False,1,b56067b8,2024-12-28_00-11-39,28.16683077812195,28.16683077812195,6198,SidharrhsMBP234,127.0.0.1,28.16683077812195,1,64,64,256,0.15631644632667302,64,0.08193614923153072,b56067b8
