loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6805500268936158,0.518,1734200090,,True,1,cda6dbad,2024-12-14_18-14-50,0.5300960540771484,0.5300960540771484,87516,UNKNOWN,127.0.0.1,0.5300960540771484,1
